text,label
"On the 30th Dec I tested positive for covid, on the 1st Jan my son tested positive for covid, we have our information to track and trace, so far the dates I have been told to self isolate to are, 8th Jan, 4th Jan, 3rd Jan, 27th Dec 2020 and the 17th Dec",
I'm covid positive. Mother is still not accepting responsibility for bringing it home (she's not an essential worker).,
I tested positive for #COVID-19 today???? damn 2021 you didn?ÿý?t even let me get my foot in the door ???? https://t.co/CpvyK26CQs,
I tested positive for covid and my work didn?ÿý?t even send an email or contact those who were exposed lol https://t.co/60xoRBt4oa,
@IkNet One old friend on his last legs in cancer bed tested positive and got judged as ?ÿý?Covid death?ÿý?. So I answered No to your pool. He would have died soon and was already in hospital.,
Being COVID positive sucks,
Today has been a crazy day. This morning I found I tested positive for Covid. Went and got another test as I have ZERO symptoms. This test came back negative. Welcome 2021.,
"Tested positive for Covid on NYE and honestly it?ÿý?s the strangest thing ever! Everything is tiring me out, yet actually getting some sleep is near impossible.",
Covid Positive ?????ÿý???????2021 off to a fucked up start ????,
"Tested positive for having sm audacity. Jk, for covid but a bitch still audastic",
@KatieCoutureLdn Definitely still shield! I?ÿý?ve got long covid and am in a Facebook group with others who are now testing positive for a second time,
to top today off I genuinely tested positive for covid. (I am relatively fine i have mild symptoms) body aches for days. please stay home guys. everyone who knows me knows i?ÿý?ve been dodging social gatherings and for me to get it. it can happen to anyon,
"@smallwildfox Test and Protect told me that because I have asthma my cough wasn't a symptom of covid, so when I tested positive they insisted I was asymptomatic!",
"tested positive for covid yesterday, im feeling okay though",
And I thought testing positive for COVID was going to be my low point for the day!,
i started off the year right and tested positive for covid just to get it out of the way real quick,
"Meh I am positive with covid. Just sore, fever and chills.",
I tested positive for COVID today so this tweet DID NOT age well.,
"Tested positive for covid. Only one thing to do now, game. https://t.co/q8cPlCdALZ",
"Just an FYI, Covid Swab testing is not 100% accurate. I came out positive and then went to a clinic to get my blood tested two days later and came out negative. Those numbers you see on the news are FALSE test results.",
@BijuuMike So I just got tested for Covid and it came out positive and now I?ÿý?m crying cause like I?ÿý?m scared and worried for my nan and pop since they were with me and like.. I don?ÿý?t want to be in isolation ???? because my kitten needs me ???? https,
@quiethandfilms I tested positive for COVID on 1/4/21. I?ÿý?m getting better but since I had to quarantine I watched BB for the 8th time. Never gets old.,
My household tested positive for COVID so I?ÿý?m just quarantined ????someone entertain me,
Test results from COVID came back negative but after seeing a doctor today he says I more than likely am positive but the test isn?ÿý?t showing.,
@Asher_78 @gameshots997 I tested positive for the flu this week when I got a covid test.  Haven't felt any symptoms though,
@marcuslemonis @CampingWorld #RVdotCOM I would love to learn about all the must haves and tricks to make the RV lifestyle kid and pet friendly! My 6 yr old and I just tested positive for covid after my husband brought it home. We will be ready for an adv,
one of my coworkers tested positive for covid and they?ÿý?re still telling us to go in for our shifts?? excuse me,
"Had a covid test on Friday which was positive, I only had the test because Marie was showing symptoms and I thought I had a cold. Still feeling ok, so have to wonder how many people are going about thinking its only a cold and spreading covid",
Hey guess what ya boi tested positive for Covid.,
My test came back positive for covid. Idek what to think,
Dang .. I tested positive for COVID????,
Update: COVID is no joke. I feel like I?ÿý?ve been hit by a truck y?ÿý?all. Mom and Dad came out positive as well. I?ÿý?m sad cause I wanna get back to it and I just can?ÿý?t. I promise y?ÿý?all will have good o?ÿý? Dino back soon. Please keep the good vibes c,
"Just got the call... My COVID Test Results are Positive... ?????????ÿý???ÿý??????? &amp; I, of course, feel like utter shit. This is REAL Guys. Wear a MASK!! Only be near people you TRUST &amp; People you believe are also wearing masks &amp; staying SAFE!",
tested positive for COVID https://t.co/eVdHlJdU8V,
Guess who just got tested positive for covid despite working from home and being a hermit who never ever fucking leaves the house?ME! ????????Hurray. Thanks 2021.,
Fml guess who tested positive for covid,
Only I would come back as positive for covid 19 after doing the test just to help a research study. ????,
@RedStethoscope I got a positive Covid diagnosis today after several days of symptoms - Daily Olivia is definitely on the Rx list!,
@sammiiyork @ABC i rather heal naturally i was positive for Covid back in April. i tested positive antibodies in May.,
AND OFC I TESTED POSITIVE FOR COVID. add to the list,
"@JeremyKappell As soon as he took the oath, I tested positive for Covid. #BidensAmerica lol",
i tested positive for covid ????,
"So I have tested positive for Covid. I?ÿý?ve been very sick for going on a week now.  No money coming in...can?ÿý?t work. some of you that know have asked what you can do- buy my clips, tip, Amazon e-gift cards help.  I really appreciate it! Link in bio. ?ÿý?",
tested positive for covid today.... isolating myself once again wow so much fun :)))) why am i so unlucky ???? https://t.co/FbzIkfQwBD,
"According to the county health department, I'll keep testing positive for covid up to four months from now but insisted I won't be contagious after this week. This begs the question, how were athletes able to have a negative test after getting the virus",
I tested positive for COVID y'all. Damn.,
@JasonIsbell I just found out I?ÿý?m covid positive - mild symptoms- but I?ÿý?m need a live version of Tupelo... just in case -????????????????,
I got approved for the vaccine on the same day I tested positive for covid. Now I?ÿý?m going to use my health insurance provided by my Socialist Labor Union to get some Albuterol so I can fricken breath. #RadicalLeftistAgenda,
@celesitial I got tested positive for COVID so maybe not lol ????,
Nearly at day 10 although my brother tested positive for COVID today aswell ????,
"Welp, just tested positive for COVID-19, I?ÿý?ll document my experiences here but in all honesty my symptoms are minor. Let?ÿý?s hope this doesn?ÿý?t escalate",
not me testing positive for covid and child ???????????? https://t.co/YB6Q65PPFw,
I just tested positive for covid.,
@honkkiera Just tested positive for covid so ????????????????????????????,
Covid has entered our home. My wife has a positive diagnosis and my younger daughter and I are both symptomatic. My older daughter appears unscathed for the time being.Nothing like a little ?ÿý?rona to get you ready for the Lenten season!,
"I tested positive for covid and l did not go to hospital, the remedy is kufukira using tsunami and drinking hot water every 30mins. The dangerous symptoms are headache, difficult breathing, stomach pains and feeling very cold. But the only way to survive",
"tested positive for COVID-19. knew it was only a matter of time, living with someone who was also positive (they're negative now)no taste, no smell, and just feels like a cold. nothing too extreme.take care of yourselves.",
@BroadwayGirlNYC Sadly I got positive for covid but I found out eventually I?ÿý?ll be able to donate blood and help others ! Which makes me very happy,
"@juliamichaels you probably hate me for being so annoying but i tested positive for covid, can you send some good vibes or anything?????",
So I recently got over Covid myself and tested negative monday. I was all set to get back to work. Well my GF just tested positive today and we live together. My manager told me he thinks its ok for me to go into work because I already had it. I dont thi,
"1 in 10 Milwaukee County Residents Have Tested Positive For COVID-19  https://t.co/60T62CBXpd   ""Since September, Milw. Co.has gone from having the worst per-capita outbreak to the 18th worst in the state, even as its case and hospitalization load has s",
