text,label
 i for hubby i guess i pretty dam thankfully we reservations wdw for august we finally meet you you for your,1
 i told my employer i night for fuckin people if you will ha bitch i feel im bout hell yeah ill,1
 you guys i for i rarely sick i shit kicking my me you guys happening you,1
 my my i we my son originally infected trip i imagine lot people wear,1
 i today i for i family,1
 i for month doctor guaranteed i can pass i me women i,1
 i we pandemic for i dream night i for,1
 today i for prayers for me my family,1
 govabbott i for i you gonna send me money pay my for texas,1
 told me day i happy i for gotta,1
 i dream i for my nose remember doc people gonna,1
 i dreamt i attended philharmonic orchestra performances solely glimpse celebrities emma i for i upset myself for remembered i dreaming myself,1
 for wondering my lack i lot started feel i for may couple weeks you,1
 ffs i i feeling sick i my back for,1
 i for thursday monday i worst rn miserable,1
 kinda i bc accepting i accept yetk,1
 i my family i for allowed my without mask for week now sad pls reply cute harry pics,1
 my job forced me resign i for too bad i planning quitting job lined,1
 hey i finally my back couple days ago i for thread my experience will helpful info if unfortunately you happen catch tooo,1
 i i did i i for shit stay stay if you leave wear damn i my guard now i deal my wear,1
 i for i mild sore throat for stuffy nose for days swollen lymph node neck days loss taste smell for can disparities symptoms patients,1
 i you thinking mask bs control weeks ago i for i er times i i stayed hospital for minor too,1
 i for wearing masks grocery store my stay symptoms i i bad i started symptoms led me,1
 guys i for,1
 nhsuk employer local supermarket times weeks for i isolate carry connected contract tracing,1
 i debated posting i day i for i sick i feb did signs i guilt i exposed isolation masks,1
 i pick me i for for ill for,1
 i late friday for withdraw team cup special event atlanta i training florida negative recently week ago,1
 i embarrassed i for if you symptoms check i experience bad headache for day my symptoms starting,1
 me your prayers i for feeling bad,1
 i visited registration centers i,1
 friends i for im fine now i smell i hope my manager feels bad for me saturday i told him i sick,1
 i care if they wearing mask wearing mask for maintain social distancing i for if i can ultra breeding,1
 i for now quarantine for days i my back sucks money broke infecting,1
 thinking my rn i for,1
 proportion i for i remember mild cold,1
 soooo yesterday i for my symptoms runny nose chest sucks i champ back normal send me funny memes,1
 may his soul rest peace together his mom pandemic real mazaleni i positive quarantined nelson mandela i survived fellow south africans pls note pandemic,1
 today i for i surprised i careful avoided every unnecessary everyone stay safe stay spreads faster we,1
 completing my days quarantine my family told me i for liye nahi bataya tha ke tum tension le,1
 my family i for finna drop thread symptoms i feeling i start boosting my immune system for if you feel you may your masks stay quarantined,1
 bad personal i recently for antibodies ready play partner quaranteen trump bucks spoil lady outdoor seating retention pond my apartment,1
 for mild symptoms i i will overcome my priority remains my family,1
 anniversary your i i rapid if i waste money yun naman talaga gusto tingin mo ito,1
 i for i recommend me thursday,1
 mask adopter i for i unusually tired i fever convinced myself summer your symptoms,1
 hey babe i for you too we version inside,1
 day july i for,1
 i for feeling normal ik for week i exposed i ion fr god never,1
 ready for i for post,1
 my wife i for we continuing our we you for your continued prayers for our government house asaba,1
 i for symptoms real safe,1
 for sick fever for days now i feel my,1
 i cried i for tv actress,1
 for mild fever for i will everyone bjp mp locket chatterjee,1
 i hated my boss reacted i for awhile i literally snapped back my boss for insensitive i i stood my ground explain bc he ignorant he now super nice,1
 back april i for i happy i my sense taste smell back,1
 i for back,1
 i for recently feeling symptoms,1
 i for couple weeks ago i immune now for couple i wear mask i understand people selfish if you playing,1
 alright weeks ago you may i for i told nurses clinic i headache i contact i lied told me i if i,1
 earlier i for i myself close topic for maryville hear me,1
 dmoongirl i today for walgreens sahara las vegas unfortunately back my symptoms locking hoping for again for your,1
 wear i i,1
 pray for me i for,1
 my son i for i swear if we i gonna beat my tia bc she,1
 you watch bills game my sports bar for,1
 i for yesterday minor symptoms reason tweeting careful,1
 better text for you,1
 will save lives back mandatory stay time implementing your i for tired people dying ignorant people hoaxx,1
 i owe explanation i for now people i care i barely unlucky now leave me,1
 i personally i quarentined better i for i plenty ginger,1
 for your firrrrrrrrrrrre,1
 i for forgiving you,1
 week my tl filled i for pray for,1
 half medusa night gon i for stay tweets,1
 morning i for feeling weak exhausted my body aching bad i can barely touch my i me prayers,1
 trnrtips wife i for leave my parents abruptly infect them our i time grocery store lost weeks,1
 imma absolutely real i for you instead knowing unintentionally spreading,1
 inside for for my boyfriend customers his job i restaurants shouldve never,1
 i back week i for failed you,1
 i for i wore mask social distanced i,1
 i doctor i em can they pull me i for i can unemployment,1
 i for isolation ready feel stay,1
 week i finally my i for thankful mild wait taste my food you everyone for prayers,1
 i for god me,1
 youth football coaching i recently for careful my i chance dying if you kids die overdosing you gettt,1
 for scared my throat feels i breath i can i die,1
 i for i precautionary june received my yesterday june if i you time period you may exposed,1
 never,1
 i for rip me,1
 i for i prayers i i my prayer warriors virus,1
 lady today whisper me i for negative,1
 lady clinic calls me tells me i for wait wrong person now time for dat,1
 i for i my told everyone putting i forgot i recommend you if me my pls wear mask social,1
 soo i finally for feeling bad yesterday back they i appendicitis yea me your prayers,1
 i for never i care you wear damn mask selfish,1
 healthcare worker i for we,1
 reads shit sad i for,1
 june blur julian i for we now better i forward my baby girl my months,1
 i for i i i gonna i elderly weak immune systems handle pls stay virus,1
 i for morning my worst fear back i isolate my risk,1
 staying washing sanitizing my hands wearing mask everytime i precautions i i for,1
 i for today fast unable back rent i money my head,1
